.Box: 24.9781454025390417,24.9781454025390417,24.9781454025390417
2.509073 8.806073 18.680073 @ 0.500000 C[0,0,1,1]
3.854073 8.590073 18.175073 @ 0.500000 C[0,0,1,1]
6.918073 8.970073 18.110073 @ 0.500000 C[0,0,1,1]
0.264073 9.811073 18.142073 @ 0.500000 C[0,0,1,1]
2.747073 9.269073 17.850073 @ 0.500000 C[0,0,1,1]
6.015073 9.760073 17.735073 @ 0.500000 C[0,0,1,1]
1.867073 9.589073 18.660073 @ 0.500000 C[0,0,1,1]
3.103073 10.716073 17.969073 @ 0.500000 C[0,0,1,1]
4.055073 10.630073 17.930073 @ 0.500000 C[0,0,1,1]
1.464073 11.327073 18.339073 @ 0.500000 C[0,0,1,1]
2.194073 10.669073 18.371073 @ 0.500000 C[0,0,1,1]
2.897073 11.871073 18.375073 @ 0.500000 C[0,0,1,1]
2.342073 12.191073 15.761073 @ 0.500000 C[0,0,1,1]
0.078073 4.969073 17.935073 @ 0.500000 C[0,0,1,1]
2.452073 2.410073 19.115073 @ 0.500000 C[0,0,1,1]
0.245073 3.918073 19.730073 @ 0.500000 C[0,0,1,1]
1.942073 3.674073 19.252073 @ 0.500000 C[0,0,1,1]
3.599073 3.896073 19.267073 @ 0.500000 C[0,0,1,1]
4.171073 4.492073 18.755073 @ 0.500000 C[0,0,1,1]
2.259073 5.142073 18.744073 @ 0.500000 C[0,0,1,1]
4.394073 5.274073 19.350073 @ 0.500000 C[0,0,1,1]
1.040073 6.659073 19.197073 @ 0.500000 C[0,0,1,1]
1.582073 5.875073 19.241073 @ 0.500000 C[0,0,1,1]
3.437073 5.588073 19.163073 @ 0.500000 C[0,0,1,1]
4.251073 6.144073 19.052073 @ 0.500000 C[0,0,1,1]
4.573073 6.940073 18.664073 @ 0.500000 C[0,0,1,1]
2.082073 6.791073 19.282073 @ 0.500000 C[0,0,1,1]
1.812073 8.398073 19.172073 @ 0.500000 C[0,0,1,1]
3.159073 7.842073 18.598073 @ 0.500000 C[0,0,1,1]
4.171073 7.925073 18.898073 @ 0.500000 C[0,0,1,1]
6.632073 8.630073 19.128073 @ 0.500000 C[0,0,1,1]
3.424073 8.149073 19.425073 @ 0.500000 C[0,0,1,1]
6.808073 9.526073 18.929073 @ 0.500000 C[0,0,1,1]
1.278073 9.343073 19.532073 @ 0.500000 C[0,0,1,1]
3.316073 9.842073 18.617073 @ 0.500000 C[0,0,1,1]
4.296073 9.617073 18.599073 @ 0.500000 C[0,0,1,1]
2.499073 10.003073 19.228073 @ 0.500000 C[0,0,1,1]
12.452073 10.874073 12.569073 @ 0.500000 C[0,0,1,1]
1.899073 10.721073 19.891073 @ 0.500000 C[0,0,1,1]
3.367073 10.920073 18.891073 @ 0.500000 C[0,0,1,1]
2.056073 11.435073 19.091073 @ 0.500000 C[0,0,1,1]
3.116073 11.979073 19.270073 @ 0.500000 C[0,0,1,1]
0.591073 4.031073 13.981073 @ 0.500000 C[0,0,1,1]
0.599073 3.910073 18.041073 @ 0.500000 C[0,0,1,1]
0.956073 3.189073 20.579073 @ 0.500000 C[0,0,1,1]
3.475073 4.683073 19.724073 @ 0.500000 C[0,0,1,1]
1.213073 4.489073 19.994073 @ 0.500000 C[0,0,1,1]
3.185073 5.780073 20.061073 @ 0.500000 C[0,0,1,1]
0.232073 10.159073 14.462073 @ 0.500000 C[0,0,1,1]
2.066073 5.584073 20.192073 @ 0.500000 C[0,0,1,1]
4.333073 6.155073 20.126073 @ 0.500000 C[0,0,1,1]
1.221073 7.231073 19.944073 @ 0.500000 C[0,0,1,1]
2.153073 6.544073 20.210073 @ 0.500000 C[0,0,1,1]
4.064073 8.139073 20.184073 @ 0.500000 C[0,0,1,1]
3.438073 7.370073 20.162073 @ 0.500000 C[0,0,1,1]
7.055073 8.034073 19.839073 @ 0.500000 C[0,0,1,1]
0.917073 8.140073 20.099073 @ 0.500000 C[0,0,1,1]
2.625073 8.921073 19.666073 @ 0.500000 C[0,0,1,1]
4.348073 8.854073 19.264073 @ 0.500000 C[0,0,1,1]
1.987073 9.604073 20.106073 @ 0.500000 C[0,0,1,1]
3.229073 9.797073 19.868073 @ 0.500000 C[0,0,1,1]
4.118073 9.910073 19.489073 @ 0.500000 C[0,0,1,1]
1.246073 10.430073 19.163073 @ 0.500000 C[0,0,1,1]
2.304073 12.451073 14.666073 @ 0.500000 C[0,0,1,1]
3.095073 11.989073 20.215073 @ 0.500000 C[0,0,1,1]
1.234073 12.305073 20.027073 @ 0.500000 C[0,0,1,1]
2.914073 10.895073 19.724073 @ 0.500000 C[0,0,1,1]
4.063073 11.960073 20.024073 @ 0.500000 C[0,0,1,1]
12.271073 3.788073 14.165073 @ 0.500000 C[0,0,1,1]
1.624073 3.736073 20.247073 @ 0.500000 C[0,0,1,1]
2.721073 4.622073 20.366073 @ 0.500000 C[0,0,1,1]
1.161073 5.407073 20.343073 @ 0.500000 C[0,0,1,1]
0.115073 6.374073 20.314073 @ 0.500000 C[0,0,1,1]
2.758073 5.793073 20.949073 @ 0.500000 C[0,0,1,1]
3.683073 6.189073 20.768073 @ 0.500000 C[0,0,1,1]
1.581073 6.185073 21.134073 @ 0.500000 C[0,0,1,1]
2.806073 6.937073 20.738073 @ 0.500000 C[0,0,1,1]
4.384073 6.856073 20.866073 @ 0.500000 C[0,0,1,1]
0.641073 7.329073 20.679073 @ 0.500000 C[0,0,1,1]
1.460073 7.199073 21.186073 @ 0.500000 C[0,0,1,1]
2.231073 7.972073 21.140073 @ 0.500000 C[0,0,1,1]
3.351073 7.868073 20.975073 @ 0.500000 C[0,0,1,1]
4.107073 9.052073 20.129073 @ 0.500000 C[0,0,1,1]
1.227073 8.380073 20.962073 @ 0.500000 C[0,0,1,1]
2.856073 9.017073 20.596073 @ 0.500000 C[0,0,1,1]
0.724073 10.368073 20.009073 @ 0.500000 C[0,0,1,1]
2.149073 10.934073 20.989073 @ 0.500000 C[0,0,1,1]
1.264073 11.383073 20.183073 @ 0.500000 C[0,0,1,1]
3.108073 11.174073 20.728073 @ 0.500000 C[0,0,1,1]
0.745073 11.695073 21.025073 @ 0.500000 C[0,0,1,1]
0.051073 8.517073 13.009073 @ 0.500000 C[0,0,1,1]
0.939073 4.173073 21.744073 @ 0.500000 C[0,0,1,1]
2.176073 5.240073 21.503073 @ 0.500000 C[0,0,1,1]
3.409073 5.058073 20.855073 @ 0.500000 C[0,0,1,1]
0.689073 5.757073 21.747073 @ 0.500000 C[0,0,1,1]
2.333073 6.438073 21.607073 @ 0.500000 C[0,0,1,1]
2.540073 7.363073 21.752073 @ 0.500000 C[0,0,1,1]
1.743073 8.998073 21.470073 @ 0.500000 C[0,0,1,1]
3.158073 12.180073 12.643073 @ 0.500000 C[0,0,1,1]
0.740073 9.368073 20.677073 @ 0.500000 C[0,0,1,1]
2.578073 8.635073 21.813073 @ 0.500000 C[0,0,1,1]
3.722073 8.745073 21.056073 @ 0.500000 C[0,0,1,1]
1.741073 10.070073 22.010073 @ 0.500000 C[0,0,1,1]
3.189073 9.582073 21.836073 @ 0.500000 C[0,0,1,1]
3.356073 10.128073 20.753073 @ 0.500000 C[0,0,1,1]
0.025073 4.996073 23.330073 @ 0.500000 C[0,0,1,1]
2.149073 9.985073 21.139073 @ 0.500000 C[0,0,1,1]
1.116073 10.783073 21.205073 @ 0.500000 C[0,0,1,1]
2.232073 11.903073 20.868073 @ 0.500000 C[0,0,1,1]
0.206073 3.573073 21.299073 @ 0.500000 C[0,0,1,1]
1.932073 4.441073 22.121073 @ 0.500000 C[0,0,1,1]
2.838073 4.642073 21.831073 @ 0.500000 C[0,0,1,1]
0.029073 4.641073 22.039073 @ 0.500000 C[0,0,1,1]
0.857073 4.664073 22.564073 @ 0.500000 C[0,0,1,1]
3.264073 5.939073 22.506073 @ 0.500000 C[0,0,1,1]
1.999073 7.305073 22.605073 @ 0.500000 C[0,0,1,1]
3.623073 6.646073 23.132073 @ 0.500000 C[0,0,1,1]
0.165073 7.886073 22.291073 @ 0.500000 C[0,0,1,1]
1.184073 7.872073 22.362073 @ 0.500000 C[0,0,1,1]
3.217073 7.204073 22.507073 @ 0.500000 C[0,0,1,1]
3.501073 8.230073 22.046073 @ 0.500000 C[0,0,1,1]
2.463073 9.471073 22.551073 @ 0.500000 C[0,0,1,1]
3.775073 9.039073 22.429073 @ 0.500000 C[0,0,1,1]
2.664073 10.523073 21.721073 @ 0.500000 C[0,0,1,1]
2.393073 10.480073 22.640073 @ 0.500000 C[0,0,1,1]
0.157073 11.822073 22.013073 @ 0.500000 C[0,0,1,1]
2.753073 11.750073 21.749073 @ 0.500000 C[0,0,1,1]
3.202073 11.936073 15.408073 @ 0.500000 C[0,0,1,1]
6.153073 10.286073 12.962073 @ 0.500000 C[0,0,1,1]
1.844073 4.984073 22.857073 @ 0.500000 C[0,0,1,1]
2.505073 5.294073 23.553073 @ 0.500000 C[0,0,1,1]
0.709073 6.180073 22.539073 @ 0.500000 C[0,0,1,1]
1.128073 5.554073 23.286073 @ 0.500000 C[0,0,1,1]
2.304073 5.973073 22.642073 @ 0.500000 C[0,0,1,1]
2.853073 6.213073 23.461073 @ 0.500000 C[0,0,1,1]
1.076073 7.006073 22.767073 @ 0.500000 C[0,0,1,1]
0.504073 8.517073 23.135073 @ 0.500000 C[0,0,1,1]
1.876073 8.909073 23.107073 @ 0.500000 C[0,0,1,1]
0.484073 9.640073 23.769073 @ 0.500000 C[0,0,1,1]
1.780073 9.445073 23.872073 @ 0.500000 C[0,0,1,1]
0.839073 10.419073 23.178073 @ 0.500000 C[0,0,1,1]
3.225073 10.170073 23.187073 @ 0.500000 C[0,0,1,1]
3.395073 11.103073 23.042073 @ 0.500000 C[0,0,1,1]
1.776073 11.556073 22.716073 @ 0.500000 C[0,0,1,1]
2.313073 11.114073 23.369073 @ 0.500000 C[0,0,1,1]
3.183073 11.966073 23.343073 @ 0.500000 C[0,0,1,1]
0.141073 11.922073 15.013073 @ 0.500000 C[0,0,1,1]
0.141073 1.123073 13.952073 @ 0.500000 C[0,0,1,1]
0.229073 2.815073 20.053073 @ 0.500000 C[0,0,1,1]
1.177073 11.200073 12.662073 @ 0.500000 C[0,0,1,1]
0.181073 11.748073 18.619073 @ 0.500000 C[0,0,1,1]
1.248073 4.796073 23.827073 @ 0.500000 C[0,0,1,1]
0.662073 6.205073 23.815073 @ 0.500000 C[0,0,1,1]
1.842073 6.483073 23.403073 @ 0.500000 C[0,0,1,1]
12.371073 10.077073 14.150073 @ 0.500000 C[0,0,1,1]
3.616073 7.906073 23.937073 @ 0.500000 C[0,0,1,1]
4.497073 7.787073 24.313073 @ 0.500000 C[0,0,1,1]
1.034073 8.854073 23.832073 @ 0.500000 C[0,0,1,1]
3.079073 8.603073 24.453073 @ 0.500000 C[0,0,1,1]
2.159073 9.713073 24.618073 @ 0.500000 C[0,0,1,1]
0.375073 11.198073 23.590073 @ 0.500000 C[0,0,1,1]
0.837073 11.422073 22.728073 @ 0.500000 C[0,0,1,1]
1.780073 12.056073 23.779073 @ 0.500000 C[0,0,1,1]
2.841073 11.615073 24.143073 @ 0.500000 C[0,0,1,1]
2.610073 12.206073 22.515073 @ 0.500000 C[0,0,1,1]
2.094073 0.499073 14.418073 @ 0.500000 C[0,0,1,1]
0.449073 12.231073 24.471073 @ 0.500000 C[0,0,1,1]
1.353073 12.409073 21.219073 @ 0.500000 C[0,0,1,1]
12.344073 5.911073 14.189073 @ 0.500000 C[0,0,1,1]
0.396073 5.347073 24.141073 @ 0.500000 C[0,0,1,1]
0.539073 7.064073 24.820073 @ 0.500000 C[0,0,1,1]
1.479073 5.532073 24.331073 @ 0.500000 C[0,0,1,1]
1.808073 6.951073 24.229073 @ 0.500000 C[0,0,1,1]
3.057073 6.277073 24.826073 @ 0.500000 C[0,0,1,1]
2.184073 7.623073 23.689073 @ 0.500000 C[0,0,1,1]
3.746073 6.994073 24.549073 @ 0.500000 C[0,0,1,1]
0.343073 7.927073 24.386073 @ 0.500000 C[0,0,1,1]
0.859073 7.232073 23.831073 @ 0.500000 C[0,0,1,1]
2.938073 7.655073 24.587073 @ 0.500000 C[0,0,1,1]
1.353073 8.916073 24.745073 @ 0.500000 C[0,0,1,1]
3.973073 9.183073 24.705073 @ 0.500000 C[0,0,1,1]
3.015073 9.526073 24.105073 @ 0.500000 C[0,0,1,1]
0.998073 10.181073 24.500073 @ 0.500000 C[0,0,1,1]
3.981073 11.624073 12.578073 @ 0.500000 C[0,0,1,1]
2.059073 11.271073 24.553073 @ 0.500000 C[0,0,1,1]
2.965073 10.698073 24.295073 @ 0.500000 C[0,0,1,1]
2.617073 0.730073 12.508073 @ 0.500000 C[0,0,1,1]
6.560073 9.295073 12.534073 @ 0.500000 C[0,0,1,1]
2.144073 6.436073 24.925073 @ 0.500000 C[0,0,1,1]
10.507073 5.246073 12.530073 @ 0.500000 C[0,0,1,1]
8.797073 4.368073 12.478073 @ 0.500000 C[0,0,1,1]
0.077073 12.899073 0.396073 @ 0.500000 C[0,0,1,1]
1.748073 12.574073 2.330073 @ 0.500000 C[0,0,1,1]
0.074073 14.762073 7.890073 @ 0.500000 C[0,0,1,1]
1.533073 13.593073 0.884073 @ 0.500000 C[0,0,1,1]
6.750073 12.739073 9.016073 @ 0.500000 C[0,0,1,1]
0.746073 14.470073 0.319073 @ 0.500000 C[0,0,1,1]
2.856073 12.551073 9.518073 @ 0.500000 C[0,0,1,1]
1.672073 16.361073 0.395073 @ 0.500000 C[0,0,1,1]
0.115073 18.924073 10.758073 @ 0.500000 C[0,0,1,1]
2.539073 15.849073 0.802073 @ 0.500000 C[0,0,1,1]
7.559073 12.558073 8.155073 @ 0.500000 C[0,0,1,1]
7.976073 12.559073 9.844073 @ 0.500000 C[0,0,1,1]
0.166073 20.766073 9.559073 @ 0.500000 C[0,0,1,1]
0.035073 19.921073 8.948073 @ 0.500000 C[0,0,1,1]
10.002073 12.774073 4.261073 @ 0.500000 C[0,0,1,1]
10.335073 12.659073 5.351073 @ 0.500000 C[0,0,1,1]
0.359073 18.049073 10.447073 @ 0.500000 C[0,0,1,1]
8.639073 12.518073 11.774073 @ 0.500000 C[0,0,1,1]
0.367073 23.683073 11.126073 @ 0.500000 C[0,0,1,1]
0.930073 13.276073 1.993073 @ 0.500000 C[0,0,1,1]
2.134073 13.167073 1.563073 @ 0.500000 C[0,0,1,1]
2.807073 13.094073 0.522073 @ 0.500000 C[0,0,1,1]
0.487073 14.053073 1.238073 @ 0.500000 C[0,0,1,1]
2.035073 14.365073 1.497073 @ 0.500000 C[0,0,1,1]
2.693073 13.922073 0.938073 @ 0.500000 C[0,0,1,1]
1.135073 15.217073 0.934073 @ 0.500000 C[0,0,1,1]
2.279073 15.259073 1.503073 @ 0.500000 C[0,0,1,1]
1.571073 16.028073 1.290073 @ 0.500000 C[0,0,1,1]
1.549073 12.515073 10.659073 @ 0.500000 C[0,0,1,1]
5.863073 24.802073 9.808073 @ 0.500000 C[0,0,1,1]
0.044073 19.520073 11.728073 @ 0.500000 C[0,0,1,1]
0.218073 18.352073 5.682073 @ 0.500000 C[0,0,1,1]
2.822073 13.156073 2.527073 @ 0.500000 C[0,0,1,1]
0.755073 14.400073 2.070073 @ 0.500000 C[0,0,1,1]
1.255073 13.176073 2.856073 @ 0.500000 C[0,0,1,1]
1.973073 13.626073 2.511073 @ 0.500000 C[0,0,1,1]
3.498073 13.278073 1.257073 @ 0.500000 C[0,0,1,1]
0.785073 15.405073 1.873073 @ 0.500000 C[0,0,1,1]
2.414073 15.777073 2.344073 @ 0.500000 C[0,0,1,1]
3.721073 12.883073 2.423073 @ 0.500000 C[0,0,1,1]
1.637073 14.623073 2.652073 @ 0.500000 C[0,0,1,1]
0.046073 15.060073 3.437073 @ 0.500000 C[0,0,1,1]
2.239073 15.025073 3.296073 @ 0.500000 C[0,0,1,1]
0.371073 15.578073 2.714073 @ 0.500000 C[0,0,1,1]
1.669073 16.206073 2.725073 @ 0.500000 C[0,0,1,1]
0.785073 12.540073 7.893073 @ 0.500000 C[0,0,1,1]
2.185073 13.005073 3.445073 @ 0.500000 C[0,0,1,1]
4.457073 13.189073 3.724073 @ 0.500000 C[0,0,1,1]
6.544073 13.134073 4.194073 @ 0.500000 C[0,0,1,1]
7.416073 13.771073 3.923073 @ 0.500000 C[0,0,1,1]
3.627073 24.548073 9.320073 @ 0.500000 C[0,0,1,1]
10.847073 13.062073 3.932073 @ 0.500000 C[0,0,1,1]
0.548073 13.872073 3.525073 @ 0.500000 C[0,0,1,1]
1.633073 13.199073 4.273073 @ 0.500000 C[0,0,1,1]
2.337073 14.090073 3.442073 @ 0.500000 C[0,0,1,1]
3.603073 12.827073 3.416073 @ 0.500000 C[0,0,1,1]
1.221073 14.517073 3.493073 @ 0.500000 C[0,0,1,1]
5.604073 13.952073 3.873073 @ 0.500000 C[0,0,1,1]
0.335073 16.879073 4.062073 @ 0.500000 C[0,0,1,1]
1.017073 16.768073 3.381073 @ 0.500000 C[0,0,1,1]
2.736073 15.841073 3.660073 @ 0.500000 C[0,0,1,1]
0.862073 16.589073 2.484073 @ 0.500000 C[0,0,1,1]
3.028073 16.481073 3.114073 @ 0.500000 C[0,0,1,1]
0.769073 19.906073 3.092073 @ 0.500000 C[0,0,1,1]
0.376073 20.754073 3.430073 @ 0.500000 C[0,0,1,1]
0.102073 16.435073 10.030073 @ 0.500000 C[0,0,1,1]
0.232073 19.105073 5.032073 @ 0.500000 C[0,0,1,1]
0.366073 24.275073 12.400073 @ 0.500000 C[0,0,1,1]
5.411073 13.061073 3.626073 @ 0.500000 C[0,0,1,1]
8.996073 13.038073 4.359073 @ 0.500000 C[0,0,1,1]
11.499073 12.791073 4.618073 @ 0.500000 C[0,0,1,1]
0.680073 13.637073 4.755073 @ 0.500000 C[0,0,1,1]
3.172073 13.669073 3.577073 @ 0.500000 C[0,0,1,1]
4.938073 13.768073 4.469073 @ 0.500000 C[0,0,1,1]
6.761073 13.975073 4.541073 @ 0.500000 C[0,0,1,1]
8.045073 13.124073 4.202073 @ 0.500000 C[0,0,1,1]
11.734073 13.600073 4.173073 @ 0.500000 C[0,0,1,1]
0.735073 14.988073 4.172073 @ 0.500000 C[0,0,1,1]
0.661073 15.900073 4.139073 @ 0.500000 C[0,0,1,1]
1.856073 15.324073 4.100073 @ 0.500000 C[0,0,1,1]
2.918073 15.631073 4.618073 @ 0.500000 C[0,0,1,1]
1.977073 16.828073 3.656073 @ 0.500000 C[0,0,1,1]
1.396073 17.477073 4.154073 @ 0.500000 C[0,0,1,1]
2.546073 16.881073 4.365073 @ 0.500000 C[0,0,1,1]
3.364073 16.538073 4.019073 @ 0.500000 C[0,0,1,1]
0.073073 18.260073 4.274073 @ 0.500000 C[0,0,1,1]
0.581073 19.049073 4.079073 @ 0.500000 C[0,0,1,1]
0.348073 20.000073 4.160073 @ 0.500000 C[0,0,1,1]
0.127073 22.227073 3.768073 @ 0.500000 C[0,0,1,1]
0.686073 12.687073 4.777073 @ 0.500000 C[0,0,1,1]
2.028073 13.898073 5.006073 @ 0.500000 C[0,0,1,1]
5.135073 13.164073 5.184073 @ 0.500000 C[0,0,1,1]
7.932073 12.764073 5.633073 @ 0.500000 C[0,0,1,1]
8.833073 13.201073 5.437073 @ 0.500000 C[0,0,1,1]
11.823073 13.054073 5.500073 @ 0.500000 C[0,0,1,1]
0.362073 14.723073 5.447073 @ 0.500000 C[0,0,1,1]
1.211073 14.316073 5.121073 @ 0.500000 C[0,0,1,1]
2.754073 13.658073 4.455073 @ 0.500000 C[0,0,1,1]
3.566073 13.389073 4.998073 @ 0.500000 C[0,0,1,1]
5.712073 14.292073 5.022073 @ 0.500000 C[0,0,1,1]
11.914073 13.936073 5.099073 @ 0.500000 C[0,0,1,1]
4.502073 14.654073 4.881073 @ 0.500000 C[0,0,1,1]
6.459073 15.000073 4.743073 @ 0.500000 C[0,0,1,1]
7.829073 13.663073 5.078073 @ 0.500000 C[0,0,1,1]
8.563073 14.173073 5.642073 @ 0.500000 C[0,0,1,1]
2.248073 14.870073 4.993073 @ 0.500000 C[0,0,1,1]
2.824073 14.716073 4.143073 @ 0.500000 C[0,0,1,1]
3.393073 14.402073 4.879073 @ 0.500000 C[0,0,1,1]
4.506073 15.669073 4.872073 @ 0.500000 C[0,0,1,1]
7.347073 14.806073 4.890073 @ 0.500000 C[0,0,1,1]
10.617073 15.370073 5.470073 @ 0.500000 C[0,0,1,1]
11.393073 14.933073 5.526073 @ 0.500000 C[0,0,1,1]
1.265073 16.047073 5.780073 @ 0.500000 C[0,0,1,1]
1.788073 15.708073 5.074073 @ 0.500000 C[0,0,1,1]
3.419073 16.438073 5.263073 @ 0.500000 C[0,0,1,1]
5.296073 15.236073 5.098073 @ 0.500000 C[0,0,1,1]
0.974073 16.627073 5.021073 @ 0.500000 C[0,0,1,1]
0.028073 17.142073 5.497073 @ 0.500000 C[0,0,1,1]
0.649073 17.637073 5.033073 @ 0.500000 C[0,0,1,1]
0.454073 20.903073 5.195073 @ 0.500000 C[0,0,1,1]
1.269073 21.405073 5.290073 @ 0.500000 C[0,0,1,1]
0.827073 22.276073 5.189073 @ 0.500000 C[0,0,1,1]
1.598073 22.397073 4.619073 @ 0.500000 C[0,0,1,1]
0.131073 23.845073 5.141073 @ 0.500000 C[0,0,1,1]
0.899073 24.462073 5.151073 @ 0.500000 C[0,0,1,1]
0.227073 15.662073 5.869073 @ 0.500000 C[0,0,1,1]
1.428073 13.131073 5.333073 @ 0.500000 C[0,0,1,1]
4.081073 13.170073 5.775073 @ 0.500000 C[0,0,1,1]
5.045073 13.329073 6.596073 @ 0.500000 C[0,0,1,1]
6.545073 12.600073 5.213073 @ 0.500000 C[0,0,1,1]
7.058073 13.143073 5.831073 @ 0.500000 C[0,0,1,1]
9.917073 13.484073 5.532073 @ 0.500000 C[0,0,1,1]
10.895073 13.400073 5.276073 @ 0.500000 C[0,0,1,1]
12.046073 13.202073 6.679073 @ 0.500000 C[0,0,1,1]
2.122073 13.711073 6.132073 @ 0.500000 C[0,0,1,1]
4.877073 13.937073 5.652073 @ 0.500000 C[0,0,1,1]
6.015073 13.732073 5.905073 @ 0.500000 C[0,0,1,1]
7.514073 13.999073 5.953073 @ 0.500000 C[0,0,1,1]
9.444073 14.329073 5.369073 @ 0.500000 C[0,0,1,1]
0.590073 13.936073 5.924073 @ 0.500000 C[0,0,1,1]
1.726073 14.443073 6.622073 @ 0.500000 C[0,0,1,1]
3.158073 14.916073 5.670073 @ 0.500000 C[0,0,1,1]
4.527073 14.858073 5.838073 @ 0.500000 C[0,0,1,1]
6.565073 14.349073 5.456073 @ 0.500000 C[0,0,1,1]
8.374073 14.369073 6.622073 @ 0.500000 C[0,0,1,1]
10.404073 14.699073 6.173073 @ 0.500000 C[0,0,1,1]
11.365073 13.914073 6.188073 @ 0.500000 C[0,0,1,1]
1.770073 14.938073 5.813073 @ 0.500000 C[0,0,1,1]
5.795073 15.223073 6.012073 @ 0.500000 C[0,0,1,1]
7.548073 15.061073 5.763073 @ 0.500000 C[0,0,1,1]
2.246073 16.609073 6.409073 @ 0.500000 C[0,0,1,1]
2.540073 16.177073 5.613073 @ 0.500000 C[0,0,1,1]
11.685073 15.826073 5.610073 @ 0.500000 C[0,0,1,1]
1.894073 16.838073 5.325073 @ 0.500000 C[0,0,1,1]
2.231073 17.829073 5.592073 @ 0.500000 C[0,0,1,1]
2.976073 17.243073 5.523073 @ 0.500000 C[0,0,1,1]
2.349073 18.913073 5.331073 @ 0.500000 C[0,0,1,1]
0.603073 20.164073 5.713073 @ 0.500000 C[0,0,1,1]
1.515073 19.463073 5.162073 @ 0.500000 C[0,0,1,1]
0.429073 20.890073 6.387073 @ 0.500000 C[0,0,1,1]
0.531073 21.818073 6.109073 @ 0.500000 C[0,0,1,1]
1.864073 22.293073 5.554073 @ 0.500000 C[0,0,1,1]
3.209073 12.726073 5.684073 @ 0.500000 C[0,0,1,1]
3.977073 12.980073 6.947073 @ 0.500000 C[0,0,1,1]
5.879073 12.836073 6.246073 @ 0.500000 C[0,0,1,1]
11.437073 12.616073 7.086073 @ 0.500000 C[0,0,1,1]
1.168073 13.630073 6.579073 @ 0.500000 C[0,0,1,1]
2.690073 13.452073 6.822073 @ 0.500000 C[0,0,1,1]
4.156073 13.894073 6.758073 @ 0.500000 C[0,0,1,1]
8.532073 13.297073 6.576073 @ 0.500000 C[0,0,1,1]
10.879073 13.205073 6.602073 @ 0.500000 C[0,0,1,1]
2.790073 14.719073 6.549073 @ 0.500000 C[0,0,1,1]
7.458073 14.676073 6.687073 @ 0.500000 C[0,0,1,1]
9.097073 14.936073 6.330073 @ 0.500000 C[0,0,1,1]
9.823073 14.472073 6.838073 @ 0.500000 C[0,0,1,1]
11.752073 14.505073 6.856073 @ 0.500000 C[0,0,1,1]
0.790073 14.894073 6.393073 @ 0.500000 C[0,0,1,1]
3.688073 15.083073 6.753073 @ 0.500000 C[0,0,1,1]
4.803073 15.003073 6.979073 @ 0.500000 C[0,0,1,1]
6.591073 15.117073 6.455073 @ 0.500000 C[0,0,1,1]
11.194073 15.452073 6.401073 @ 0.500000 C[0,0,1,1]
0.968073 16.450073 7.151073 @ 0.500000 C[0,0,1,1]
1.729073 15.876073 6.752073 @ 0.500000 C[0,0,1,1]
3.566073 15.927073 6.343073 @ 0.500000 C[0,0,1,1]
0.719073 16.814073 6.331073 @ 0.500000 C[0,0,1,1]
1.601073 17.603073 6.352073 @ 0.500000 C[0,0,1,1]
4.432073 24.918073 5.993073 @ 0.500000 C[0,0,1,1]
1.759073 18.716073 6.039073 @ 0.500000 C[0,0,1,1]
2.546073 18.263073 6.434073 @ 0.500000 C[0,0,1,1]
0.833073 19.139073 5.825073 @ 0.500000 C[0,0,1,1]
1.205073 19.693073 6.800073 @ 0.500000 C[0,0,1,1]
2.201073 19.286073 6.722073 @ 0.500000 C[0,0,1,1]
1.588073 20.277073 6.114073 @ 0.500000 C[0,0,1,1]
1.590073 21.236073 6.500073 @ 0.500000 C[0,0,1,1]
1.470073 22.221073 6.389073 @ 0.500000 C[0,0,1,1]
2.325073 21.930073 6.805073 @ 0.500000 C[0,0,1,1]
0.212073 22.489073 6.754073 @ 0.500000 C[0,0,1,1]
0.030073 24.189073 6.278073 @ 0.500000 C[0,0,1,1]
0.132073 24.655073 8.999073 @ 0.500000 C[0,0,1,1]
2.342073 12.555073 7.566073 @ 0.500000 C[0,0,1,1]
4.691073 13.319073 7.498073 @ 0.500000 C[0,0,1,1]
6.620073 12.746073 7.701073 @ 0.500000 C[0,0,1,1]
7.364073 13.160073 7.119073 @ 0.500000 C[0,0,1,1]
8.204073 12.559073 7.213073 @ 0.500000 C[0,0,1,1]
9.750073 12.850073 7.356073 @ 0.500000 C[0,0,1,1]
0.859073 13.461073 7.520073 @ 0.500000 C[0,0,1,1]
5.853073 13.142073 7.139073 @ 0.500000 C[0,0,1,1]
6.619073 13.632073 6.749073 @ 0.500000 C[0,0,1,1]
7.015073 13.859073 7.711073 @ 0.500000 C[0,0,1,1]
10.771073 13.521073 7.496073 @ 0.500000 C[0,0,1,1]
11.810073 13.960073 7.782073 @ 0.500000 C[0,0,1,1]
0.430073 14.251073 6.957073 @ 0.500000 C[0,0,1,1]
2.310073 13.823073 7.573073 @ 0.500000 C[0,0,1,1]
3.974073 14.207073 7.742073 @ 0.500000 C[0,0,1,1]
5.170073 14.267073 7.454073 @ 0.500000 C[0,0,1,1]
8.621073 14.213073 7.676073 @ 0.500000 C[0,0,1,1]
11.054073 14.310073 8.278073 @ 0.500000 C[0,0,1,1]
12.118073 14.800073 7.672073 @ 0.500000 C[0,0,1,1]
1.156073 14.895073 7.457073 @ 0.500000 C[0,0,1,1]
